threshold,class,pred_bout_index,gt_bout_index,tiou,pred_start,pred_end,gt_start,gt_end,start_offset_frames,end_offset_frames,split,video_id,prediction_type,backbone,head,seed,model_name,track
0.25,attack,7,7,0.3855421686746988,432,463,381,463,51,0,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,8,8,0.7894736842105263,464,495,466,501,-2,-6,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,9,9,0.7946428571428571,496,607,502,590,-6,17,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,11,12,0.5,1360,1471,1385,1440,-25,31,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,12,15,0.5113122171945701,1824,2031,1919,2044,-95,-13,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,14,16,0.7272727272727273,2048,2095,2045,2110,3,-15,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,16,20,0.4296875,2128,2255,2189,2243,-61,12,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,19,22,0.7428571428571429,2320,2351,2317,2345,3,6,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,20,23,0.8421052631578947,2416,2543,2432,2548,-16,-5,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,21,25,0.8275862068965517,3824,3903,3832,3910,-8,-7,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,23,28,0.463768115942029,4032,4095,3962,4099,70,-4,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,26,37,0.625,5232,5263,5243,5262,-11,1,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,28,45,0.2946428571428571,6656,6767,6714,6746,-58,21,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,29,46,0.903846153846154,6800,7007,6818,7005,-18,2,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,30,48,0.4285714285714285,7312,7327,7319,7332,-7,-5,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,0,0,0.7,0,79,6,61,-6,18,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,3,3,0.6875,176,255,178,232,-2,23,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,4,4,0.5333333333333333,256,271,248,277,8,-6,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,5,5,0.6875,272,335,279,322,-7,13,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,8,8,0.7894736842105263,464,495,466,501,-2,-6,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,9,9,0.7946428571428571,496,607,502,590,-6,17,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,11,12,0.5,1360,1471,1385,1440,-25,31,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,12,15,0.5113122171945701,1824,2031,1919,2044,-95,-13,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,14,16,0.7272727272727273,2048,2095,2045,2110,3,-15,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,19,22,0.7428571428571429,2320,2351,2317,2345,3,6,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,20,23,0.8421052631578947,2416,2543,2432,2548,-16,-5,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,21,25,0.8275862068965517,3824,3903,3832,3910,-8,-7,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,26,37,0.625,5232,5263,5243,5262,-11,1,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,29,46,0.903846153846154,6800,7007,6818,7005,-18,2,test_2,Mouse159_20151129_20-48-38,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,0,0,0.74,32,79,43,81,-11,-2,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,attack,1,1,0.9305555555555556,80,223,83,216,-3,7,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,2,3,0.726027397260274,544,607,555,616,-11,-9,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,3,6,0.390625,832,895,871,895,-39,0,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,attack,4,7,0.78125,896,959,897,946,-1,13,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,5,8,0.6190476190476191,1008,1023,1011,1028,-3,-5,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,attack,6,9,0.9073170731707316,1024,1215,1030,1228,-6,-13,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,9,13,0.46875,2816,2847,2826,2840,-10,7,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,0,0,0.74,32,79,43,81,-11,-2,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,1,1,0.9305555555555556,80,223,83,216,-3,7,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,2,3,0.726027397260274,544,607,555,616,-11,-9,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,3,6,0.390625,832,895,871,895,-39,0,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,4,7,0.78125,896,959,897,946,-1,13,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,5,8,0.6190476190476191,1008,1023,1011,1028,-3,-5,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,attack,6,9,0.9073170731707316,1024,1215,1030,1228,-6,-13,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,9,13,0.46875,2816,2847,2826,2840,-10,7,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,0,0,0.74,32,79,43,81,-11,-2,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,1,1,0.9305555555555556,80,223,83,216,-3,7,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,2,3,0.726027397260274,544,607,555,616,-11,-9,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,4,7,0.78125,896,959,897,946,-1,13,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,investigation,5,8,0.6190476190476191,1008,1023,1011,1028,-3,-5,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.5,attack,6,9,0.9073170731707316,1024,1215,1030,1228,-6,-13,test_2,Mouse159_20151129_20-57-31,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,0,0,0.9895833333333334,0,479,5,479,-5,0,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,1,1,0.8376623376623377,592,735,607,745,-15,-10,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,2,2,0.65625,832,863,840,860,-8,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,3,3,0.5029761904761905,880,1215,905,1073,-25,142,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,4,6,0.7375,1328,1407,1349,1407,-21,0,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,5,7,0.9422310756972112,1472,1967,1495,1973,-23,-6,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,6,8,0.2125,2064,2143,2074,2090,-10,53,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,7,9,0.7678571428571429,2304,2415,2316,2401,-12,14,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,8,10,0.1265822784810126,2464,2511,2492,2621,-28,-110,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,11,11,0.90625,2688,2719,2689,2717,-1,2,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,12,13,0.4278846153846153,2848,3263,3073,3250,-225,13,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,13,15,0.8875,3456,3535,3460,3530,-4,5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,14,16,0.6916666666666667,3696,3935,3700,3865,-4,70,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,15,18,0.84375,4112,4175,4119,4172,-7,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,16,19,0.8695652173913043,4176,4255,4174,4265,2,-10,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,17,20,0.4609375,4256,4383,4285,4343,-29,40,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,18,22,0.6119402985074627,4384,4431,4391,4450,-7,-19,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,20,23,0.7619047619047619,4608,4639,4603,4644,5,-5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,21,24,0.8235294117647058,4640,4687,4646,4690,-6,-3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,22,26,0.8461538461538461,4832,4943,4845,4948,-13,-5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,25,27,0.25,5216,5247,5219,5226,-3,21,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,26,28,0.34375,5520,5551,5538,5548,-18,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,27,29,0.9736842105263158,5552,5663,5550,5662,2,1,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,28,31,0.8958333333333334,6288,6335,6290,6332,-2,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,29,32,0.96,6336,6431,6334,6433,2,-2,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,31,33,0.5454545454545454,6512,6527,6516,6533,-4,-6,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,32,34,0.7849462365591398,6528,6607,6535,6620,-7,-13,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,34,35,0.5238095238095238,7024,7039,7029,7044,-5,-5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,35,36,0.7924528301886793,7040,7087,7046,7092,-6,-5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,investigation,36,37,0.325,7344,7375,7363,7383,-19,-8,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.1,mount,37,38,0.8512396694214877,7376,7487,7385,7496,-9,-9,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,0,0,0.9895833333333334,0,479,5,479,-5,0,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,1,1,0.8376623376623377,592,735,607,745,-15,-10,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,2,2,0.65625,832,863,840,860,-8,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,3,3,0.5029761904761905,880,1215,905,1073,-25,142,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,4,6,0.7375,1328,1407,1349,1407,-21,0,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,5,7,0.9422310756972112,1472,1967,1495,1973,-23,-6,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,7,9,0.7678571428571429,2304,2415,2316,2401,-12,14,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,10,10,0.7121212121212122,2528,2623,2492,2621,36,2,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,11,11,0.90625,2688,2719,2689,2717,-1,2,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,12,13,0.4278846153846153,2848,3263,3073,3250,-225,13,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,13,15,0.8875,3456,3535,3460,3530,-4,5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,14,16,0.6916666666666667,3696,3935,3700,3865,-4,70,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,15,18,0.84375,4112,4175,4119,4172,-7,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,mount,16,19,0.8695652173913043,4176,4255,4174,4265,2,-10,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,17,20,0.4609375,4256,4383,4285,4343,-29,40,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,mount,18,22,0.6119402985074627,4384,4431,4391,4450,-7,-19,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,20,23,0.7619047619047619,4608,4639,4603,4644,5,-5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,mount,21,24,0.8235294117647058,4640,4687,4646,4690,-6,-3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,mount,22,26,0.8461538461538461,4832,4943,4845,4948,-13,-5,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,25,27,0.25,5216,5247,5219,5226,-3,21,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,26,28,0.34375,5520,5551,5538,5548,-18,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,mount,27,29,0.9736842105263158,5552,5663,5550,5662,2,1,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
0.25,investigation,28,31,0.8958333333333334,6288,6335,6290,6332,-2,3,test_2,Mouse627_20181026_17-29-36_01994-09560,smoothed_frames,mobilenetv3_native,lstm,44,mobilenetv3_native_full_lstm256_seed44,MobileNetV3 LSTM-256
